Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
custom-childrens-story-design-layout,Custom Children's Story Book Design + Layout,"<p>Professional children's book layout - we bring your story to life with craft, heart, and publish-ready quality.</p>",Color Create Studio,,Custom Design Service,"story book, custom, service, layout, Children's Story Books, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMCHILDREN-01XX,0,,,continue,manual,350.00,,FALSE,TRUE,,,,,FALSE,Custom Children's Story Book Design + Layout | Color Create Studio,,draft
childrens-book-cover-design,Children's Book Cover Design,"<p>Professional children's book cover - we bring your story to life with craft, heart, and publish-ready quality.</p>",Color Create Studio,,Custom Design Service,"story book, custom, service, cover, Children's Story Books, Custom Design Service",FALSE,Service,Custom Project,,,,,CHILDRENSBOOKC-01,0,,,continue,manual,165.00,,FALSE,TRUE,,,,,FALSE,Children's Book Cover Design | Color Create Studio,,draft
childrens-book-interior-formatting,Children's Book Interior Formatting,"<p>Professional children's book formatting - we bring your story to life with craft, heart, and publish-ready quality.</p>",Color Create Studio,,Custom Design Service,"story book, custom, service, formatting, Children's Story Books, Custom Design Service",FALSE,Service,Custom Project,,,,,CHILDRENSBOOKI-01,0,,,continue,manual,145.00,,FALSE,TRUE,,,,,FALSE,Children's Book Interior Formatting | Color Create Studio,,draft
childrens-story-character-sheet,Children's Story Book Character Sheet,"<p>Professional children's book character - we bring your story to life with craft, heart, and publish-ready quality.</p>",Color Create Studio,,Custom Design Service,"story book, custom, service, character, Children's Story Books, Custom Design Service",FALSE,Service,Custom Project,,,,,CHILDRENSSTORY-01,0,,,continue,manual,95.00,,FALSE,TRUE,,,,,FALSE,Children's Story Book Character Sheet | Color Create Studio,,draft
childrens-story-scene-reference,Children's Story Book Scene Reference Package,"<p>Professional children's book scene - we bring your story to life with craft, heart, and publish-ready quality.</p>",Color Create Studio,,Custom Design Service,"story book, custom, service, scene, Children's Story Books, Custom Design Service",FALSE,Service,Custom Project,,,,,CHILDRENSSTORY-01X,0,,,continue,manual,145.00,,FALSE,TRUE,,,,,FALSE,Children's Story Book Scene Reference Package | Color Create Studio,,draft
childrens-story-companion-activity,Children's Story Book Companion Activity Pack,<p>A activity companion that extends the story off the page.</p>,Color Create Studio,,Digital Download,"story book, activity, add-on, Children's Story Books, Digital Download",FALSE,Delivery,Digital Download,,,,,CHILDRENSSTORY-01XX,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Children's Story Book Companion Activity Pack | Color Create Studio,,draft
childrens-story-coloring-add-on,Children's Story Book Coloring Page Add-On,<p>A coloring companion that extends the story off the page.</p>,Color Create Studio,,Digital Download,"story book, coloring, add-on, Children's Story Books, Digital Download",FALSE,Delivery,Digital Download,,,,,CHILDRENSSTORY-01XXX,0,,,continue,manual,8.00,,FALSE,TRUE,,,,,FALSE,Children's Story Book Coloring Page Add-On | Color Create Studio,,draft
childrens-story-worksheet-add-on,Children's Story Book Printable Worksheet Add-On,<p>A worksheet companion that extends the story off the page.</p>,Color Create Studio,,Digital Download,"story book, worksheet, add-on, Children's Story Books, Digital Download",FALSE,Delivery,Digital Download,,,,,CHILDRENSSTORY-01XXXX,0,,,continue,manual,8.00,,FALSE,TRUE,,,,,FALSE,Children's Story Book Printable Worksheet Add-On | Color Create Studio,,draft
father-daughter-story-collection,Father-Daughter Story Book Collection,"<p>A father-daughter story collection made to be treasured, gifted, and read again and again.</p>",Color Create Studio,,Bundle,"story book, collection, father-daughter, Children's Story Books, Bundle",FALSE,Edition,Gift Collection,,,,,FATHERDAUGHTER-01,700,,,continue,manual,95.00,,TRUE,TRUE,,,,,FALSE,Father-Daughter Story Book Collection | Color Create Studio,,draft
abundance-gratitude-story-collection,Abundance & Gratitude Story Book Collection,"<p>A abundance story collection made to be treasured, gifted, and read again and again.</p>",Color Create Studio,,Bundle,"story book, collection, abundance, Children's Story Books, Bundle",FALSE,Edition,Gift Collection,,,,,ABUNDANCEGRATI-01,700,,,continue,manual,95.00,,TRUE,TRUE,,,,,FALSE,Abundance & Gratitude Story Book Collection | Color Create Studio,,draft
imagination-creativity-story-collection,Imagination & Creativity Story Book Collection,"<p>A imagination story collection made to be treasured, gifted, and read again and again.</p>",Color Create Studio,,Bundle,"story book, collection, imagination, Children's Story Books, Bundle",FALSE,Edition,Gift Collection,,,,,IMAGINATIONCRE-01,700,,,continue,manual,95.00,,TRUE,TRUE,,,,,FALSE,Imagination & Creativity Story Book Collection | Color Create Studio,,draft
custom-bedtime-story-gift-book,Custom Bedtime Story Gift Book,"<p>A bedtime gift story collection made to be treasured, gifted, and read again and again.</p>",Color Create Studio,,Bundle,"story book, collection, bedtime gift, Children's Story Books, Bundle",FALSE,Edition,Gift Collection,,,,,CUSTOMBEDTIMES-01,700,,,continue,manual,65.00,,TRUE,TRUE,,,,,FALSE,Custom Bedtime Story Gift Book | Color Create Studio,,draft
trap-n-chill-coloring-activity-book,Trap N' Chill Coloring & Activity Book,"<p>Trap N' Chill coloring & activity - bold-and-easy adult coloring and activities made to help you unwind, laugh, and vibe.</p><p><em>High-contrast art easy on the eyes, a relaxed mood you can almost hear, big open spaces your hands love to fill.</em></p>",Trap N' Chill,,Handmade Physical Product,"trap n chill, adult, coloring, coloring & activity, Trap N' Chill Adult Collection, Handmade Physical Product",FALSE,Edition,Digital Download,Handedness,Standard,,,TRAPNCHILLCOLO-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Trap N' Chill Coloring & Activity Book | Color Create Studio,,draft
trap-n-chill-coloring-activity-book,,,,,,,FALSE,Edition,Print + Ship,Handedness,Right-Handed,,,TRAPNCHILLCOLO-02,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
trap-n-chill-coloring-activity-book,,,,,,,FALSE,Edition,Print + Ship,Handedness,Left-Handed,,,TRAPNCHILLCOLO-03,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
trap-n-chill-coloring-activity-book,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Right-Handed,,,TRAPNCHILLCOLO-04,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
trap-n-chill-coloring-activity-book,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Left-Handed,,,TRAPNCHILLCOLO-05,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
beauty-glam-coloring-activity-book,Beauty & Glam Coloring & Activity Book,"<p>Trap N' Chill beauty & glam - bold-and-easy adult coloring and activities made to help you unwind, laugh, and vibe.</p><p><em>High-contrast art easy on the eyes, a relaxed mood you can almost hear, big open spaces your hands love to fill.</em></p>",Trap N' Chill,,Handmade Physical Product,"trap n chill, adult, coloring, beauty & glam, Trap N' Chill Adult Collection, Handmade Physical Product",FALSE,Edition,Digital Download,Handedness,Standard,,,BEAUTYGLAMCOLO-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Beauty & Glam Coloring & Activity Book | Color Create Studio,,draft
beauty-glam-coloring-activity-book,,,,,,,FALSE,Edition,Print + Ship,Handedness,Right-Handed,,,BEAUTYGLAMCOLO-02,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
beauty-glam-coloring-activity-book,,,,,,,FALSE,Edition,Print + Ship,Handedness,Left-Handed,,,BEAUTYGLAMCOLO-03,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
beauty-glam-coloring-activity-book,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Right-Handed,,,BEAUTYGLAMCOLO-04,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
beauty-glam-coloring-activity-book,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Left-Handed,,,BEAUTYGLAMCOLO-05,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
sweet-treats-adult-coloring-book,Sweet Treats Adult Coloring & Activity Book,"<p>Trap N' Chill sweet treats - bold-and-easy adult coloring and activities made to help you unwind, laugh, and vibe.</p><p><em>High-contrast art easy on the eyes, a relaxed mood you can almost hear, big open spaces your hands love to fill.</em></p>",Trap N' Chill,,Handmade Physical Product,"trap n chill, adult, coloring, sweet treats, Trap N' Chill Adult Collection, Handmade Physical Product",FALSE,Edition,Digital Download,Handedness,Standard,,,SWEETTREATSADU-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Sweet Treats Adult Coloring & Activity Book | Color Create Studio,,draft
sweet-treats-adult-coloring-book,,,,,,,FALSE,Edition,Print + Ship,Handedness,Right-Handed,,,SWEETTREATSADU-02,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
sweet-treats-adult-coloring-book,,,,,,,FALSE,Edition,Print + Ship,Handedness,Left-Handed,,,SWEETTREATSADU-03,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
sweet-treats-adult-coloring-book,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Right-Handed,,,SWEETTREATSADU-04,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
sweet-treats-adult-coloring-book,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Left-Handed,,,SWEETTREATSADU-05,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
zaza-and-chill-activity-pack,ZaZa and Chill Activity Pack,"<p>Trap N' Chill zaza & chill - bold-and-easy adult coloring and activities made to help you unwind, laugh, and vibe.</p><p><em>High-contrast art easy on the eyes, a relaxed mood you can almost hear, big open spaces your hands love to fill.</em></p>",Trap N' Chill,,Handmade Physical Product,"trap n chill, adult, coloring, zaza & chill, Trap N' Chill Adult Collection, Handmade Physical Product",FALSE,Edition,Digital Download,Handedness,Standard,,,ZAZAANDCHILLAC-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,ZaZa and Chill Activity Pack | Color Create Studio,,draft
zaza-and-chill-activity-pack,,,,,,,FALSE,Edition,Print + Ship,Handedness,Right-Handed,,,ZAZAANDCHILLAC-02,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
zaza-and-chill-activity-pack,,,,,,,FALSE,Edition,Print + Ship,Handedness,Left-Handed,,,ZAZAANDCHILLAC-03,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
zaza-and-chill-activity-pack,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Right-Handed,,,ZAZAANDCHILLAC-04,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
zaza-and-chill-activity-pack,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Left-Handed,,,ZAZAANDCHILLAC-05,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
midnight-munchies-coloring-book,Midnight Munchies Coloring & Activity Book,"<p>Trap N' Chill midnight munchies - bold-and-easy adult coloring and activities made to help you unwind, laugh, and vibe.</p><p><em>High-contrast art easy on the eyes, a relaxed mood you can almost hear, big open spaces your hands love to fill.</em></p>",Trap N' Chill,,Handmade Physical Product,"trap n chill, adult, coloring, midnight munchies, Trap N' Chill Adult Collection, Handmade Physical Product",FALSE,Edition,Digital Download,Handedness,Standard,,,MIDNIGHTMUNCHI-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Midnight Munchies Coloring & Activity Book | Color Create Studio,,draft
midnight-munchies-coloring-book,,,,,,,FALSE,Edition,Print + Ship,Handedness,Right-Handed,,,MIDNIGHTMUNCHI-02,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
midnight-munchies-coloring-book,,,,,,,FALSE,Edition,Print + Ship,Handedness,Left-Handed,,,MIDNIGHTMUNCHI-03,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
midnight-munchies-coloring-book,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Right-Handed,,,MIDNIGHTMUNCHI-04,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
midnight-munchies-coloring-book,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Left-Handed,,,MIDNIGHTMUNCHI-05,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
sentence-enhancers-activity-book,Sentence Enhancers Adult Activity Book,"<p>Trap N' Chill sentence enhancers - bold-and-easy adult coloring and activities made to help you unwind, laugh, and vibe.</p><p><em>High-contrast art easy on the eyes, a relaxed mood you can almost hear, big open spaces your hands love to fill.</em></p>",Trap N' Chill,,Handmade Physical Product,"trap n chill, adult, coloring, sentence enhancers, Trap N' Chill Adult Collection, Handmade Physical Product",FALSE,Edition,Digital Download,Handedness,Standard,,,SENTENCEENHANC-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Sentence Enhancers Adult Activity Book | Color Create Studio,,draft
sentence-enhancers-activity-book,,,,,,,FALSE,Edition,Print + Ship,Handedness,Right-Handed,,,SENTENCEENHANC-02,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
sentence-enhancers-activity-book,,,,,,,FALSE,Edition,Print + Ship,Handedness,Left-Handed,,,SENTENCEENHANC-03,350,,,continue,manual,26.00,,TRUE,TRUE,,,,,FALSE,,,draft
sentence-enhancers-activity-book,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Right-Handed,,,SENTENCEENHANC-04,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
sentence-enhancers-activity-book,,,,,,,FALSE,Edition,Premium Handmade,Handedness,Left-Handed,,,SENTENCEENHANC-05,450,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,,,draft
trap-n-chill-sticker-sheet,Trap N' Chill Sticker Sheet,"<p>A Trap N' Chill sticker pack to add to your self-care lineup - good vibes, bold design.</p>",Trap N' Chill,,Print + Ship Product,"trap n chill, adult, sticker, Trap N' Chill Adult Collection, Print + Ship Product",FALSE,Type,Standard,,,,,TRAPNCHILLSTIC-01,30,,,continue,manual,8.00,,TRUE,TRUE,,,,,FALSE,Trap N' Chill Sticker Sheet | Color Create Studio,,draft
trap-n-chill-mystery-sticker-pack,Trap N' Chill Mystery Sticker Pack,"<p>A Trap N' Chill mystery sticker pack to add to your self-care lineup - good vibes, bold design.</p>",Trap N' Chill,,Print + Ship Product,"trap n chill, adult, mystery sticker, Trap N' Chill Adult Collection, Print + Ship Product",FALSE,Type,Standard,,,,,TRAPNCHILLMYST-01,50,,,continue,manual,12.00,,TRUE,TRUE,,,,,FALSE,Trap N' Chill Mystery Sticker Pack | Color Create Studio,,draft
trap-n-chill-affirmation-cards,Trap N' Chill Affirmation Cards,"<p>A Trap N' Chill affirmation pack to add to your self-care lineup - good vibes, bold design.</p>",Trap N' Chill,,Print + Ship Product,"trap n chill, adult, affirmation, Trap N' Chill Adult Collection, Print + Ship Product",FALSE,Type,Standard,,,,,TRAPNCHILLAFFI-01,120,,,continue,manual,18.00,,TRUE,TRUE,,,,,FALSE,Trap N' Chill Affirmation Cards | Color Create Studio,,draft
trap-n-chill-printable-ritual-pack,Trap N' Chill Printable Ritual Pack,"<p>A Trap N' Chill ritual pack to add to your self-care lineup - good vibes, bold design.</p>",Trap N' Chill,,Digital Download,"trap n chill, adult, ritual, Trap N' Chill Adult Collection, Digital Download",FALSE,Type,Standard,,,,,TRAPNCHILLPRIN-01,0,,,continue,manual,14.00,,FALSE,TRUE,,,,,FALSE,Trap N' Chill Printable Ritual Pack | Color Create Studio,,draft
trap-n-chill-girls-night-bundle,Trap N' Chill Girls Night In Bundle,"<p>The Trap N' Chill girls night bundle - everything you need to relax, create, and treat yourself, all in one.</p>",Trap N' Chill,,Bundle,"trap n chill, adult, bundle, girls night, Trap N' Chill Adult Collection, Bundle",FALSE,Bundle,Full Set,,,,,TRAPNCHILLGIRL-01,400,,,continue,manual,55.00,,TRUE,TRUE,,,,,FALSE,Trap N' Chill Girls Night In Bundle | Color Create Studio,,draft
trap-n-chill-baddie-bundle,Trap N' Chill Baddie Bundle,"<p>The Trap N' Chill baddie bundle - everything you need to relax, create, and treat yourself, all in one.</p>",Trap N' Chill,,Bundle,"trap n chill, adult, bundle, baddie, Trap N' Chill Adult Collection, Bundle",FALSE,Bundle,Full Set,,,,,TRAPNCHILLBADD-01,400,,,continue,manual,55.00,,TRUE,TRUE,,,,,FALSE,Trap N' Chill Baddie Bundle | Color Create Studio,,draft
trap-n-chill-self-care-bundle,Trap N' Chill Self-Care Bundle,"<p>The Trap N' Chill self-care bundle - everything you need to relax, create, and treat yourself, all in one.</p>",Trap N' Chill,,Bundle,"trap n chill, adult, bundle, self-care, Trap N' Chill Adult Collection, Bundle",FALSE,Bundle,Full Set,,,,,TRAPNCHILLSELF-01,400,,,continue,manual,49.00,,TRUE,TRUE,,,,,FALSE,Trap N' Chill Self-Care Bundle | Color Create Studio,,draft
trap-n-chill-coloring-party-pack,Trap N' Chill Coloring Party Pack,"<p>The Trap N' Chill coloring party bundle - everything you need to relax, create, and treat yourself, all in one.</p>",Trap N' Chill,,Bundle,"trap n chill, adult, bundle, coloring party, Trap N' Chill Adult Collection, Bundle",FALSE,Bundle,Full Set,,,,,TRAPNCHILLCOLO-01X,400,,,continue,manual,65.00,,TRUE,TRUE,,,,,FALSE,Trap N' Chill Coloring Party Pack | Color Create Studio,,draft
trap-n-chill-digital-starter-pack,Trap N' Chill Digital Starter Pack,"<p>The Trap N' Chill digital starter bundle - everything you need to relax, create, and treat yourself, all in one.</p>",Trap N' Chill,,Bundle,"trap n chill, adult, bundle, digital starter, Trap N' Chill Adult Collection, Bundle",FALSE,Bundle,Full Set,,,,,TRAPNCHILLDIGI-01,0,,,continue,manual,29.00,,FALSE,TRUE,,,,,FALSE,Trap N' Chill Digital Starter Pack | Color Create Studio,,draft
